&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.12110000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  257.00000000000000     ,
 VS=  2.4529999999999998     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.12110000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   257.00000000000000     
   2.4529999999999998     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.84664000000000E+01     0.14270477461327E+03     0.10683148666757E+03     0.35409221768790E+01     0.38384301448327E+01
    0.84686000000000E+01     0.14277382694671E+03     0.10675386318267E+03     0.35517407355770E+01     0.38384266951863E+01
    0.84708000000000E+01     0.14284277991562E+03     0.10667648337272E+03     0.35625901778521E+01     0.38384232385316E+01
    0.84730000000000E+01     0.14291163364728E+03     0.10659904664518E+03     0.35734705852389E+01     0.38384197748557E+01
    0.84752000000000E+01     0.14298038826875E+03     0.10652185359840E+03     0.35843820394681E+01     0.38384163041458E+01
    0.84774000000000E+01     0.14304904390692E+03     0.10644460313628E+03     0.35953246224657E+01     0.38384128263889E+01
    0.84796000000000E+01     0.14311760068851E+03     0.10636759636183E+03     0.36062984163547E+01     0.38384093415720E+01
    0.84818000000000E+01     0.14318605874002E+03     0.10629053167480E+03     0.36173035034564E+01     0.38384058496822E+01
    0.84840000000000E+01     0.14325441818781E+03     0.10621371068341E+03     0.36283399662882E+01     0.38384023507064E+01
    0.84862000000000E+01     0.14332267915802E+03     0.10613683128271E+03     0.36394078875649E+01     0.38383988446316E+01
    0.84884000000000E+01     0.14339084177662E+03     0.10606019558672E+03     0.36505073502026E+01     0.38383953314448E+01
    0.84906000000000E+01     0.14345890616941E+03     0.10598350098517E+03     0.36616384373133E+01     0.38383918111330E+01
    0.84928000000000E+01     0.14352687246199E+03     0.10590705009848E+03     0.36728012322088E+01     0.38383882836830E+01
    0.84950000000000E+01     0.14359474077978E+03     0.10583053981049E+03     0.36839958184008E+01     0.38383847490817E+01
    0.84972000000000E+01     0.14366251124803E+03     0.10575427324859E+03     0.36952222796029E+01     0.38383812073160E+01
    0.84994000000000E+01     0.14373018399178E+03     0.10567794679012E+03     0.37064806997245E+01     0.38383776583728E+01
    0.85016000000000E+01     0.14379775913593E+03     0.10560186407004E+03     0.37177711628809E+01     0.38383741022388E+01
    0.85038000000000E+01     0.14386523680517E+03     0.10552572095864E+03     0.37290937533866E+01     0.38383705389010E+01
    0.85060000000000E+01     0.14393261712402E+03     0.10544982159899E+03     0.37404485557569E+01     0.38383669683461E+01
    0.85082000000000E+01     0.14399990021681E+03     0.10537386135373E+03     0.37518356547108E+01     0.38383633905608E+01
    0.85104000000000E+01     0.14406708620769E+03     0.10529814487467E+03     0.37632551351700E+01     0.38383598055319E+01
    0.85126000000000E+01     0.14413417522065E+03     0.10522236701621E+03     0.37747070822571E+01     0.38383562132461E+01
    0.85148000000000E+01     0.14420116737948E+03     0.10514683293945E+03     0.37861915813001E+01     0.38383526136902E+01
    0.85170000000000E+01     0.14426806280780E+03     0.10507123698996E+03     0.37977087178313E+01     0.38383490068508E+01
    0.85192000000000E+01     0.14433486162904E+03     0.10499588483875E+03     0.38092585775853E+01     0.38383453927146E+01
    0.85214000000000E+01     0.14440156396647E+03     0.10492047032197E+03     0.38208412465032E+01     0.38383417712682E+01
    0.85236000000000E+01     0.14446816994316E+03     0.10484529962109E+03     0.38324568107305E+01     0.38383381424982E+01
    0.85258000000000E+01     0.14453467968203E+03     0.10477006606228E+03     0.38441053566190E+01     0.38383345063913E+01
    0.85280000000000E+01     0.14460109330579E+03     0.10469507633806E+03     0.38557869707243E+01     0.38383308629339E+01
    0.85302000000000E+01     0.14466741093699E+03     0.10462002326401E+03     0.38675017398113E+01     0.38383272121128E+01
    0.85324000000000E+01     0.14473363269801E+03     0.10454521404430E+03     0.38792497508513E+01     0.38383235539143E+01
    0.85346000000000E+01     0.14479975871104E+03     0.10447034098331E+03     0.38910310910206E+01     0.38383198883251E+01
    0.85368000000000E+01     0.14486578909809E+03     0.10439571179747E+03     0.39028458477070E+01     0.38383162153315E+01
    0.85390000000000E+01     0.14493172398100E+03     0.10432101827938E+03     0.39146941085039E+01     0.38383125349202E+01
    0.85412000000000E+01     0.14499756348145E+03     0.10424656865829E+03     0.39265759612115E+01     0.38383088470774E+01
    0.85434000000000E+01     0.14506330772092E+03     0.10417205421445E+03     0.39384914938449E+01     0.38383051517897E+01
    0.85456000000000E+01     0.14512895682072E+03     0.10409778369050E+03     0.39504407946247E+01     0.38383014490434E+01
    0.85478000000000E+01     0.14519451090200E+03     0.10402344785374E+03     0.39624239519809E+01     0.38382977388250E+01
    0.85500000000000E+01     0.14525997008571E+03     0.10394935596082E+03     0.39744410545556E+01     0.38382940211207E+01
    0.85522000000000E+01     0.14532533449265E+03     0.10387519826550E+03     0.39864921912027E+01     0.38382902959170E+01
    0.85544000000000E+01     0.14539060424343E+03     0.10380128453901E+03     0.39985774509834E+01     0.38382865632001E+01
    0.85566000000000E+01     0.14545577945849E+03     0.10372730452096E+03     0.40106969231746E+01     0.38382828229564E+01
    0.85588000000000E+01     0.14552086025810E+03     0.10365356849777E+03     0.40228506972647E+01     0.38382790751721E+01
    0.85610000000000E+01     0.14558584676236E+03     0.10357976569434E+03     0.40350388629536E+01     0.38382753198334E+01
    0.85632000000000E+01     0.14565073909118E+03     0.10350620691282E+03     0.40472615101543E+01     0.38382715569267E+01
    0.85654000000000E+01     0.14571553736431E+03     0.10343258086282E+03     0.40595187289939E+01     0.38382677864380E+01
    0.85676000000000E+01     0.14578024170134E+03     0.10335919886282E+03     0.40718106098130E+01     0.38382640083536E+01
    0.85698000000000E+01     0.14584485222166E+03     0.10328574910653E+03     0.40841372431684E+01     0.38382602226597E+01
    0.85720000000000E+01     0.14590936904450E+03     0.10321254342939E+03     0.40964987198283E+01     0.38382564293424E+01
    0.85742000000000E+01     0.14597379228892E+03     0.10313926950858E+03     0.41088951307784E+01     0.38382526283878E+01
    0.85764000000000E+01     0.14603812207382E+03     0.10306623969708E+03     0.41213265672221E+01     0.38382488197820E+01
    0.85786000000000E+01     0.14610235851791E+03     0.10299314115499E+03     0.41337931205746E+01     0.38382450035112E+01
    0.85808000000000E+01     0.14616650173973E+03     0.10292028675340E+03     0.41462948824707E+01     0.38382411795612E+01
    0.85830000000000E+01     0.14623055185767E+03     0.10284736313472E+03     0.41588319447612E+01     0.38382373479183E+01
    0.85852000000000E+01     0.14629450898993E+03     0.10277468368875E+03     0.41714043995167E+01     0.38382335085683E+01
    0.85874000000000E+01     0.14635837325454E+03     0.10270193453963E+03     0.41840123390217E+01     0.38382296614973E+01
    0.85896000000000E+01     0.14642214476937E+03     0.10262942959646E+03     0.41966558557816E+01     0.38382258066912E+01
    0.85918000000000E+01     0.14648582365212E+03     0.10255685446451E+03     0.42093350425224E+01     0.38382219441360E+01
    0.85940000000000E+01     0.14654941002032E+03     0.10248452357276E+03     0.42220499921865E+01     0.38382180738176E+01
    0.85962000000000E+01     0.14661290399132E+03     0.10241212200701E+03     0.42348007979377E+01     0.38382141957220E+01
    0.85984000000000E+01     0.14667630568231E+03     0.10233996471675E+03     0.42475875531584E+01     0.38382103098349E+01
    0.86006000000000E+01     0.14673961521032E+03     0.10226773626770E+03     0.42604103514549E+01     0.38382064161422E+01
    0.86028000000000E+01     0.14680283269221E+03     0.10219575213042E+03     0.42732692866515E+01     0.38382025146298E+01
    0.86050000000000E+01     0.14686595824465E+03     0.10212369635000E+03     0.42861644527960E+01     0.38381986052835E+01
    0.86072000000000E+01     0.14692899198416E+03     0.10205188491864E+03     0.42990959441578E+01     0.38381946880890E+01
    0.86094000000000E+01     0.14699193402710E+03     0.10198000136019E+03     0.43120638552301E+01     0.38381907630322E+01
    0.86116000000000E+01     0.14705478448966E+03     0.10190836218911E+03     0.43250682807265E+01     0.38381868300987E+01
    0.86138000000000E+01     0.14711754348785E+03     0.10183665040742E+03     0.43381093155858E+01     0.38381828892743E+01
    0.86160000000000E+01     0.14718021113752E+03     0.10176518305241E+03     0.43511870549719E+01     0.38381789405447E+01
    0.86182000000000E+01     0.14724278755436E+03     0.10169364260366E+03     0.43643015942701E+01     0.38381749838956E+01
    0.86204000000000E+01     0.14730527285389E+03     0.10162234662191E+03     0.43774530290929E+01     0.38381710193126E+01
    0.86226000000000E+01     0.14736766715146E+03     0.10155097706372E+03     0.43906414552794E+01     0.38381670467813E+01
    0.86248000000000E+01     0.14742997056227E+03     0.10147985201386E+03     0.44038669688905E+01     0.38381630662873E+01
    0.86270000000000E+01     0.14749218320133E+03     0.10140865290524E+03     0.44171296662171E+01     0.38381590778163E+01
    0.86292000000000E+01     0.14755430518352E+03     0.10133769834728E+03     0.44304296437749E+01     0.38381550813538E+01
    0.86314000000000E+01     0.14761633662351E+03     0.10126666924865E+03     0.44437669983088E+01     0.38381510768853E+01
    0.86336000000000E+01     0.14767827763585E+03     0.10119588474401E+03     0.44571418267879E+01     0.38381470643963E+01
    0.86358000000000E+01     0.14774012833490E+03     0.10112502521720E+03     0.44705542264133E+01     0.38381430438724E+01
    0.86380000000000E+01     0.14780188883486E+03     0.10105441032869E+03     0.44840042946125E+01     0.38381390152990E+01
    0.86402000000000E+01     0.14786355924978E+03     0.10098371993691E+03     0.44974921290433E+01     0.38381349786615E+01
    0.86424000000000E+01     0.14792513969353E+03     0.10091327422874E+03     0.45110178275921E+01     0.38381309339454E+01
    0.86446000000000E+01     0.14798663027983E+03     0.10084275253659E+03     0.45245814883752E+01     0.38381268811361E+01
    0.86468000000000E+01     0.14804803112222E+03     0.10077247557435E+03     0.45381832097416E+01     0.38381228202190E+01
    0.86490000000000E+01     0.14810934233411E+03     0.10070212214781E+03     0.45518230902687E+01     0.38381187511793E+01
    0.86512000000000E+01     0.14817056402871E+03     0.10063201349848E+03     0.45655012287685E+01     0.38381146740025E+01
    0.86534000000000E+01     0.14823169631909E+03     0.10056182790492E+03     0.45792177242805E+01     0.38381105886739E+01
    0.86556000000000E+01     0.14829273931816E+03     0.10049188713684E+03     0.45929726760809E+01     0.38381064951787E+01
    0.86578000000000E+01     0.14835369313866E+03     0.10042186894499E+03     0.46067661836763E+01     0.38381023935022E+01
    0.86600000000000E+01     0.14841455789317E+03     0.10035209562788E+03     0.46205983468080E+01     0.38380982836297E+01
    0.86622000000000E+01     0.14847533369412E+03     0.10028224440784E+03     0.46344692654517E+01     0.38380941655463E+01
    0.86644000000000E+01     0.14853602065376E+03     0.10021263811278E+03     0.46483790398149E+01     0.38380900392373E+01
    0.86666000000000E+01     0.14859661888420E+03     0.10014295343602E+03     0.46623277703429E+01     0.38380859046877E+01
    0.86688000000000E+01     0.14865712849737E+03     0.10007351373547E+03     0.46763155577140E+01     0.38380817618829E+01
    0.86710000000000E+01     0.14871754960507E+03     0.10000399517481E+03     0.46903425028452E+01     0.38380776108079E+01
    0.86732000000000E+01     0.14877788231890E+03     0.99934721642552E+02     0.47044087068870E+01     0.38380734514477E+01
    0.86754000000000E+01     0.14883812675034E+03     0.99865368772172E+02     0.47185142712275E+01     0.38380692837876E+01
    0.86776000000000E+01     0.14889828301070E+03     0.99796260983363E+02     0.47326592974933E+01     0.38380651078125E+01
    0.86798000000000E+01     0.14895835121110E+03     0.99727073378784E+02     0.47468438875464E+01     0.38380609235074E+01
    0.86820000000000E+01     0.14901833146255E+03     0.99658130909919E+02     0.47610681434912E+01     0.38380567308574E+01
    0.86842000000000E+01     0.14907822387587E+03     0.99589108148008E+02     0.47753321676640E+01     0.38380525298474E+01
    0.86864000000000E+01     0.14913802856174E+03     0.99520330576924E+02     0.47896360626489E+01     0.38380483204625E+01
    0.86886000000000E+01     0.14919774563066E+03     0.99451472235885E+02     0.48039799312622E+01     0.38380441026875E+01
    0.86908000000000E+01     0.14925737519300E+03     0.99382859141754E+02     0.48183638765652E+01     0.38380398765074E+01
    0.86930000000000E+01     0.14931691735896E+03     0.99314164801125E+02     0.48327880018574E+01     0.38380356419070E+01
    0.86952000000000E+01     0.14937637223857E+03     0.99245715764449E+02     0.48472524106814E+01     0.38380313988712E+01
    0.86974000000000E+01     0.14943573994173E+03     0.99177185005096E+02     0.48617572068207E+01     0.38380271473850E+01
    0.86996000000000E+01     0.14949502057817E+03     0.99108899607705E+02     0.48763024942984E+01     0.38380228874329E+01
    0.87018000000000E+01     0.14955421425746E+03     0.99040532011816E+02     0.48908883773855E+01     0.38380186190000E+01
    0.87040000000000E+01     0.14961332108901E+03     0.98972409836860E+02     0.49055149605908E+01     0.38380143420709E+01
    0.87062000000000E+01     0.14967234118210E+03     0.98904204987944E+02     0.49201823486718E+01     0.38380100566304E+01
    0.87084000000000E+01     0.14973127464583E+03     0.98836245619889E+02     0.49348906466265E+01     0.38380057626633E+01
    0.87106000000000E+01     0.14979012158915E+03     0.98768203102766E+02     0.49496399596997E+01     0.38380014601541E+01
    0.87128000000000E+01     0.14984888212086E+03     0.98700406127390E+02     0.49644303933795E+01     0.38379971490877E+01
    0.87150000000000E+01     0.14990755634961E+03     0.98632525528191E+02     0.49792620534007E+01     0.38379928294486E+01
    0.87172000000000E+01     0.14996614438389E+03     0.98564890532579E+02     0.49941350457452E+01     0.38379885012215E+01
    0.87194000000000E+01     0.15002464633202E+03     0.98497171438739E+02     0.50090494766403E+01     0.38379841643909E+01
    0.87216000000000E+01     0.15008306230220E+03     0.98429698011277E+02     0.50240054525595E+01     0.38379798189416E+01
    0.87238000000000E+01     0.15014139240246E+03     0.98362140011529E+02     0.50390030802263E+01     0.38379754648579E+01
    0.87260000000000E+01     0.15019963674066E+03     0.98294827741901E+02     0.50540424666126E+01     0.38379711021246E+01
    0.87282000000000E+01     0.15025779542453E+03     0.98227430426275E+02     0.50691237189362E+01     0.38379667307259E+01
    0.87304000000000E+01     0.15031586856164E+03     0.98160278905457E+02     0.50842469446665E+01     0.38379623506466E+01
    0.87326000000000E+01     0.15037385625941E+03     0.98093041865270E+02     0.50994122515212E+01     0.38379579618709E+01
    0.87348000000000E+01     0.15043175862510E+03     0.98026050685526E+02     0.51146197474700E+01     0.38379535643834E+01
    0.87370000000000E+01     0.15048957576583E+03     0.97958973513383E+02     0.51298695407309E+01     0.38379491581685E+01
    0.87392000000000E+01     0.15054730778856E+03     0.97892142268261E+02     0.51451617397757E+01     0.38379447432105E+01
    0.87414000000000E+01     0.15060495480009E+03     0.97825224558046E+02     0.51604964533244E+01     0.38379403194938E+01
    0.87436000000000E+01     0.15066251690710E+03     0.97758552842371E+02     0.51758737903540E+01     0.38379358870028E+01
    0.87458000000000E+01     0.15071999421607E+03     0.97691794189244E+02     0.51912938600902E+01     0.38379314457217E+01
    0.87480000000000E+01     0.15077738683338E+03     0.97625281599115E+02     0.52067567720135E+01     0.38379269956349E+01
    0.87502000000000E+01     0.15083469486523E+03     0.97558681599509E+02     0.52222626358606E+01     0.38379225367267E+01
    0.87524000000000E+01     0.15089191841767E+03     0.97492327732295E+02     0.52378115616174E+01     0.38379180689812E+01
    0.87546000000000E+01     0.15094905759661E+03     0.97425885983908E+02     0.52534036595277E+01     0.38379135923827E+01
    0.87568000000000E+01     0.15100611250782E+03     0.97359690438243E+02     0.52690390400911E+01     0.38379091069154E+01
    0.87590000000000E+01     0.15106308325689E+03     0.97293406540034E+02     0.52847178140625E+01     0.38379046125634E+01
    0.87612000000000E+01     0.15111996994928E+03     0.97227368915810E+02     0.53004400924534E+01     0.38379001093110E+01
    0.87634000000000E+01     0.15117677269031E+03     0.97161242467999E+02     0.53162059865289E+01     0.38378955971422E+01
    0.87656000000000E+01     0.15123349158513E+03     0.97095362366365E+02     0.53320156078173E+01     0.38378910760410E+01
    0.87678000000000E+01     0.15129012673876E+03     0.97029392970422E+02     0.53478690681006E+01     0.38378865459917E+01
    0.87700000000000E+01     0.15134667825605E+03     0.96963669993779E+02     0.53637664794218E+01     0.38378820069782E+01
    0.87722000000000E+01     0.15140314624173E+03     0.96897857252422E+02     0.53797079540792E+01     0.38378774589846E+01
    0.87744000000000E+01     0.15145953080037E+03     0.96832291004415E+02     0.53956936046358E+01     0.38378729019948E+01
    0.87766000000000E+01     0.15151583203638E+03     0.96766634521609E+02     0.54117235439090E+01     0.38378683359929E+01
    0.87788000000000E+01     0.15157205005403E+03     0.96701224607125E+02     0.54277978849801E+01     0.38378637609627E+01
    0.87810000000000E+01     0.15162818495745E+03     0.96635723988073E+02     0.54439167411932E+01     0.38378591768883E+01
    0.87832000000000E+01     0.15168423685063E+03     0.96570470013238E+02     0.54600802261494E+01     0.38378545837534E+01
    0.87854000000000E+01     0.15174020583739E+03     0.96505124864377E+02     0.54762884537162E+01     0.38378499815421E+01
    0.87876000000000E+01     0.15179609202142E+03     0.96440026436548E+02     0.54925415380193E+01     0.38378453702380E+01
    0.87898000000000E+01     0.15185189550625E+03     0.96374836365545E+02     0.55088395934511E+01     0.38378407498251E+01
